"","subjID","xpos_max","xpos_min","ypos_max","ypos_min","MAD","MAD_time","MD_above","MD_above_time","MD_below","MD_below_time","AD","AUC","xpos_flips","ypos_flips","xpos_reversals","ypos_reversals","RT","initiation_time","idle_time","total_dist","vel_max","vel_max_time","vel_min","vel_min_time","acc_max","acc_max_time","acc_min","acc_min_time","ang_rate","hap_rate","sur_rate","neg_rate","pos_rate","amb_rate","ang_rate_b1","hap_rate_b1","sur_rate_b1","neg_rate_b1","pos_rate_b1","amb_rate_b1","ang_rate_b2","hap_rate_b2","sur_rate_b2","neg_rate_b2","pos_rate_b2","amb_rate_b2","ang_rate_b3","hap_rate_b3","sur_rate_b3","neg_rate_b3","pos_rate_b3","amb_rate_b3","ang_rate_b4","hap_rate_b4","sur_rate_b4","neg_rate_b4","pos_rate_b4","amb_rate_b4","ang_RT","hap_RT","sur_p_RT","sur_n_RT","neg_RT","pos_RT","amb_p_RT","amb_n_RT"
"1",71001,0.059676975017848,-1.01625304323116,1.00970303282067,-0.000900638675657368,0.121457632734304,1268.82291666667,0.162200139384234,1247.05208333333,-0.0520721357698483,1234.15625,0.0259656287382075,0.0754919634000533,1.69791666666667,1.16666666666667,0.510416666666667,0.145833333333333,2090.10416666667,462.885416666667,1101.73958333333,1203.74277674763,5.78865329940374,1238.82291666667,0,0,0.243181013227516,1230.28125,-0.223561687007202,1268.73958333333,1,0.0833333333333333,0.708333333333333,0.916666666666667,0,0.625,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,1,0,0.833333333333333,1,0.166666666666667,0.75,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.416666666666667,1521.83333333333,1948.72727272727,2850.85714285714,2908.88235294118,1656.45454545455,1506.08333333333,2137.44444444444,2278
"2",71002,0.181844138020349,-1.01067598750389,1.02272626576713,-0.000703610221626578,0.393416669765918,973.322916666667,0.414614227704098,956.489583333333,-0.0310883638580983,593.09375,0.107161944308953,0.268540895244896,1.86458333333333,1.47916666666667,0.78125,0.125,1710.45833333333,219.40625,648.854166666667,1378.65714189909,5.76254502568332,976.5,0,0,0.226549286352921,912.510416666667,-0.254578509744355,1000.61458333333,1,0,0.75,0.916666666666667,0,0.416666666666667,1,0,0.833333333333333,NA,NA,NA,NA,NA,NA,1,0,0.416666666666667,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.416666666666667,1489.41666666667,1726.91666666667,1993.83333333333,1522.11111111111,1645.18181818182,1626.58333333333,2009.07142857143,2105.6
"3",71003,0.13682257141239,-1.04265457594637,1.02684466756922,-0.00277159868166949,0.219553783778253,1164.86458333333,0.285658395962131,1140.19791666667,-0.0775439413815041,1111.1875,0.0507649786347131,0.14270490859343,2.27083333333333,1.75,0.614583333333333,0.333333333333333,1903.90625,423.125,950.083333333333,1468.14527049324,8.04022623042594,1173.78125,0,0,0.311415510762619,1096.98958333333,-0.353494812952149,1221.61458333333,1,0,0.0416666666666667,1,0,0.375,NA,NA,NA,1,0,0.5,1,0,0.0833333333333333,NA,NA,NA,NA,NA,NA,1,0,0.25,1,0,0,NA,NA,NA,1512.75,1651,1903.34782608696,2215,2090.58333333333,1690.83333333333,2200.06666666667,2553.33333333333
"4",71004,0.206126533293133,-1.01456680915606,1.02200697245926,-0.00221309173453827,0.416129011501037,1378.38541666667,0.44107131227562,1355.64583333333,-0.0423449254937468,1072.92708333333,0.122409825380631,0.249236900068305,2.03125,1.77083333333333,1.04166666666667,0.229166666666667,2185.76041666667,390.864583333333,1008.73958333333,1466.15750519529,6.52533540063077,1313.25,0,0,0.288437778779887,1297.83333333333,-0.260583431333665,1317.94791666667,1,0,0.5,0.833333333333333,0,0.541666666666667,NA,NA,NA,0.666666666666667,0,0.5,1,0,0.5,NA,NA,NA,NA,NA,NA,1,0,0.583333333333333,1,0,0.5,NA,NA,NA,1634.5,1693.91666666667,2063.25,2005.91666666667,2135.9,2115.83333333333,3094.90909090909,2787.23076923077
"5",71005,0.076667344303612,-1.01697496757471,1.00619700662896,-0.00926115204878451,0.0357192246236752,1816.89583333333,0.149650727868923,1579.36458333333,-0.107556697770844,1699.375,0.0161131641763496,0.0241565042555739,3.03125,2.59375,0.895833333333333,0.770833333333333,2833.96875,281.260416666667,1369,1255.40388485786,4.12309664126959,1820.20833333333,0,0,0.188869946463112,1765.10416666667,-0.189440265074686,1802.32291666667,0.916666666666667,0,0.666666666666667,1,0,0.583333333333333,1,0,0.583333333333333,NA,NA,NA,NA,NA,NA,1,0,0.583333333333333,0.833333333333333,0,0.75,NA,NA,NA,NA,NA,NA,1,0,0.583333333333333,2124.09090909091,2630.58333333333,4050.75,2743.8125,2069.91666666667,2175.66666666667,3871.3,3572.78571428571
"6",71007,0.0453428439317618,-1.01252750720324,1.00616733750269,-0.00148408622716701,0.100491681561474,1215.46875,0.151915308311497,1176.34375,-0.0570768458342403,1076.04166666667,0.0265515524069682,0.0743724070698161,1.125,0.791666666666667,0.479166666666667,0.197916666666667,1957.55208333333,471.53125,972.541666666667,1174.64361185861,51.9355808202185,1186.92708333333,0,0,11.6453537806493,1185.40625,-45.3251270483133,1218.6875,1,0,0.791666666666667,0.833333333333333,0,0.583333333333333,NA,NA,NA,0.833333333333333,0,0.5,1,0,0.75,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.666666666666667,1,0,0.833333333333333,NA,NA,NA,1463.41666666667,1593.75,2491.2,1649.26315789474,2049.7,1702.66666666667,2108.3,2805
"7",71008,0.0771320682195662,-1.00692849140422,1.00649841809568,-0.001624778860431,0.144679165328671,1068.60416666667,0.17632049886674,1010.80208333333,-0.0358121709014022,937.104166666667,0.0417480001975292,0.10120776113105,1.4375,1.32291666666667,0.541666666666667,0.208333333333333,1624.15625,308.708333333333,780.03125,1234.06105438814,6.77157342217431,1046.02083333333,0,0,0.246088905408899,1008.01041666667,-0.287868271597165,1091.71875,1,0,0.625,0.833333333333333,0,0.375,NA,NA,NA,0.833333333333333,0,0.416666666666667,1,0,0.583333333333333,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.333333333333333,1,0,0.666666666666667,NA,NA,NA,1357.5,1436,1672.66666666667,1581.8,1715,1606.75,1838.13333333333,2109.66666666667
"8",71009,0.113126217501363,-1.00656491475287,1.00563905850348,-0.00109040863741763,0.185457169059787,1119.17708333333,0.214525896064872,1058.15625,-0.0345897255620256,988.96875,0.0363807816351968,0.101578868414042,1.07291666666667,1.03125,0.53125,0.354166666666667,1632.34375,511.552083333333,850.15625,1261.15156158809,7.17643671262356,1058.65625,0,0,0.291842763842438,1051.375,-0.291761789819222,1092.35416666667,1,0,0.916666666666667,1,0,0.5,1,0,0.916666666666667,NA,NA,NA,NA,NA,NA,1,0,0.416666666666667,1,0,0.916666666666667,NA,NA,NA,NA,NA,NA,1,0,0.583333333333333,1403.66666666667,1312.58333333333,3523,1485.40909090909,1507.66666666667,1519.91666666667,2120.91666666667,2096.25
"9",71010,0.142592907006953,-1.06871652297909,1.04248181030247,-0.00478391971702236,0.282319896554216,967.520833333333,0.344136940271926,931.572916666667,-0.0727506116447648,921.34375,0.0589405270957059,0.238775428960335,3.29166666666667,2.44791666666667,0.822916666666667,0.479166666666667,1568.79166666667,223.322916666667,704.375,1411.9928191609,10.6898294705464,876.5625,0,0,0.401920791640283,871.71875,-0.436440697660294,929.208333333333,1,0,0.875,0.916666666666667,0,0.5,1,0,0.833333333333333,NA,NA,NA,NA,NA,NA,1,0,0.583333333333333,1,0,0.916666666666667,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.416666666666667,1461.41666666667,1511.33333333333,2748.33333333333,1700.38095238095,1426,1333.5,1465.83333333333,1873.91666666667
"10",71011,0.0856320988052396,-1.01595499006247,1.00863949207224,-0.00113362215944769,0.130957327515757,829.864583333333,0.192978090453135,723.135416666667,-0.064048266773701,688.291666666667,0.0305588953487008,0.0892946042353338,1.17708333333333,0.947916666666667,0.552083333333333,0.229166666666667,1342.19791666667,359.375,631.291666666667,1210.83014252823,7.48280283305482,782.364583333333,0,0,0.269603292443596,770.635416666667,-0.284832724406443,807.447916666667,1,0,0.958333333333333,1,0,0.541666666666667,NA,NA,NA,1,0,0.5,1,0,1,NA,NA,NA,NA,NA,NA,1,0,0.583333333333333,1,0,0.916666666666667,NA,NA,NA,1258.58333333333,1278.33333333333,1324,1240.73913043478,1470.41666666667,1357.16666666667,1598.90909090909,1506.15384615385
"11",71012,0.0440491810944098,-1.0320432880539,1.01784502286398,-0.000342552270746312,0.148682647405932,1072.40625,0.184134222489826,1042.63541666667,-0.0437690688919079,954.78125,0.0244791595802149,0.0992448454705727,1.5,1.09375,0.302083333333333,0.0416666666666667,1703.05208333333,661.072916666667,1061.35416666667,1222.94609837347,11.1729362238797,986.125,0,0,0.407581383850571,996.333333333333,-0.430243831436503,1039.3125,0.75,0,0,0.75,0,0.375,NA,NA,NA,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.416666666666667,0.833333333333333,0,0,NA,NA,NA,1516.66666666667,1546.25,1826.58333333333,NA,1556,1576.16666666667,1763.46666666667,2066.22222222222
"12",71013,0.200590864666576,-1.03953645516743,1.03848476830164,-0.00388275564266477,0.375307033160228,1049.23958333333,0.419626219893335,1013.38541666667,-0.0661557776879626,910.6875,0.101945492845409,0.257862741820041,2.65625,2.36458333333333,0.958333333333333,0.260416666666667,1836.64583333333,249.239583333333,797.65625,1591.95589125661,8.85331485683217,991.302083333333,0,0,0.306396697184892,974.333333333333,-0.359633293596695,1008.6875,1,0,0.416666666666667,0.916666666666667,0,0.375,1,0,0.583333333333333,NA,NA,NA,NA,NA,NA,1,0,0.333333333333333,1,0,0.25,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.416666666666667,1642.66666666667,1976.91666666667,1610,2191.8,1677.81818181818,1721.16666666667,1805.93333333333,2477.22222222222
"13",71014,0.103071602764253,-1.02108605347941,1.02039885849059,-0.00183507961603443,0.269903244449179,971.479166666667,0.307315906158085,935.3125,-0.0530857247142981,932.416666666667,0.0563056358572454,0.206997391311961,1.98958333333333,1.66666666666667,0.71875,0.25,1776.16666666667,215.78125,856.572916666667,1308.27840076955,8.77579457292116,919.072916666667,0,0,0.339346577163509,909.072916666667,-0.346304720679491,944.729166666667,1,0,0.791666666666667,0.916666666666667,0,0.416666666666667,1,0,0.833333333333333,NA,NA,NA,NA,NA,NA,1,0,0.583333333333333,1,0,0.75,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.25,1519.58333333333,1470.41666666667,1999.2,1870.42105263158,1788.09090909091,1547,2015.07142857143,2327.4
"14",71015,0.135240400859303,-1.01268166564672,1.00771920661509,-0.000542937546828097,0.203309435582136,812.71875,0.248560535619421,786.65625,-0.0543374299306969,797.0625,0.0508832134681422,0.135248691418797,1.55208333333333,1.15625,0.53125,0.0625,1396.41666666667,322.75,574.59375,1339.33549683219,7.61784183206003,801.25,0,0,0.295133403165129,799.520833333333,-0.300683115069272,815.25,1,0.0833333333333333,0.666666666666667,0.916666666666667,0,0.541666666666667,NA,NA,NA,0.833333333333333,0,0.583333333333333,1,0.166666666666667,0.416666666666667,NA,NA,NA,NA,NA,NA,1,0,0.5,1,0,0.916666666666667,NA,NA,NA,1201.83333333333,1266.36363636364,1312.625,1431.3125,1385.90909090909,1449,1646.54545454545,1610.30769230769
"15",71016,0.078515047629285,-1.0252226401968,1.02230550262968,-0.000910731426421985,0.178117374081648,1287.30208333333,0.224629144803623,1268.57291666667,-0.0514698708999294,1253.75,0.045262358935416,0.145939685204554,2.17708333333333,1.9375,0.65625,0.135416666666667,2136.01041666667,302.958333333333,982.15625,1285.65949833381,5.84364164191715,1285.42708333333,0,0,0.234570939462194,1264.51041666667,-0.258661149084532,1342.44791666667,1,0,0.958333333333333,1,0.0833333333333333,0.625,NA,NA,NA,1,0.166666666666667,0.75,1,0,0.916666666666667,NA,NA,NA,NA,NA,NA,1,0,0.5,1,0,1,NA,NA,NA,1626.91666666667,1756.83333333333,3021,1770.86956521739,2342.5,1719.36363636364,3629.33333333333,2584.26666666667
"16",71017,0.112378491761488,-1.01811886852262,1.01257678512226,-0.000495432024159105,0.249987160447423,737.458333333333,0.282076165460019,707.71875,-0.042375091051568,572.864583333333,0.0574800039659633,0.179015397947568,1.38541666666667,0.708333333333333,0.71875,0.114583333333333,1302.0625,341.135416666667,581.4375,1240.11103339071,86.3752976941921,681.989583333333,0,0,21.2324602461858,664.666666666667,-77.7401118861364,681.34375,1,0,0.708333333333333,1,0,0.541666666666667,NA,NA,NA,1,0,0.666666666666667,1,0,0.75,NA,NA,NA,NA,NA,NA,1,0,0.416666666666667,1,0,0.666666666666667,NA,NA,NA,1190.08333333333,1123.58333333333,1241.85714285714,1340.41176470588,1372.91666666667,1330.08333333333,1437.72727272727,1504
"17",71018,0.187227630034079,-1.01367310647756,1.01010103673114,-0.000307574593706523,0.26659458579665,894.708333333333,0.307362067118408,873.8125,-0.0501933533986689,897.010416666667,0.0658291154158652,0.160005292990899,1.39583333333333,0.979166666666667,0.635416666666667,0.09375,1512.85416666667,370.364583333333,719.8125,1322.67872394477,7.05834042914557,890.625,0,0,0.296307698935831,886.28125,-0.300035207423551,908.583333333333,1,0,0.333333333333333,0.916666666666667,0,0.458333333333333,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,1,0,0.416666666666667,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.5,1440,1340.08333333333,1451.6875,1786.5,1546.72727272727,1455.75,1695.23076923077,1708.81818181818
"18",71019,0.112119394387998,-1.02129515630325,1.01239446318613,-0.00210583801439566,0.214747652298931,962.427083333333,0.274680934881965,962.270833333333,-0.071656810975835,986.635416666667,0.052031460430978,0.146541516438781,2.64583333333333,1.375,0.875,0.1875,1853.13541666667,202.395833333333,826.84375,1289.45464987008,6.12263278102586,906.322916666667,0,0,0.259033490654848,894.854166666667,-0.250672538377065,929.9375,1,0,0.958333333333333,0.916666666666667,0,0.458333333333333,1,0,0.916666666666667,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.416666666666667,1,0,1,NA,NA,NA,NA,NA,NA,1,0,0.5,1424.16666666667,3529.16666666667,1725,1436.65217391304,1733,1547.66666666667,2095.69230769231,1785.27272727273
"19",71020,0.0902217043762153,-1.00581867263817,1.00391369547932,-0.000103731004853342,0.150749424092031,996.635416666667,0.192960661680937,902.541666666667,-0.0450507130324136,945.09375,0.045058840696025,0.104721223926422,1.16666666666667,0.625,0.46875,0.0625,1707.75,337.041666666667,740.302083333333,1218.97318017889,5.11610291726297,922.364583333333,0,0,0.15311243852149,922.125,-0.150429838320693,939.635416666667,1,0,0,1,0,0.458333333333333,NA,NA,NA,1,0,0.583333333333333,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0.333333333333333,1,0,0,NA,NA,NA,1454.75,1311.83333333333,1439.83333333333,NA,1775.83333333333,1479.58333333333,2398.76923076923,2494.63636363636
"20",71021,0.176921102423012,-1.04020828252768,1.02159251350456,-0.00262078828927663,0.322977012033378,748.635416666667,0.353498737575734,712.875,-0.049112936720174,747.65625,0.0689874948441675,0.222177753561774,2.60416666666667,1.5625,0.916666666666667,0.375,1382.01041666667,185.28125,571.90625,1401.18812959624,9.2906577722913,740.802083333333,0,0,0.341016378941825,696.260416666667,-0.378176224122375,781.21875,1,0,0.75,1,0,0.375,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,1,0,0.333333333333333,1,0,0.833333333333333,NA,NA,NA,NA,NA,NA,1,0,0.416666666666667,1311.5,1203,1774.66666666667,1423.66666666667,1288.41666666667,1279.91666666667,1672.06666666667,1436.66666666667
"21",71022,0.0182357306731127,-1.03191085415711,1.01295230985734,-0.000991022978143507,0.0380001618920772,1060.22916666667,0.120381158915149,1072.10416666667,-0.0822843746372372,1033.3125,0.005931751313954,0.0324968910862775,1.63541666666667,0.958333333333333,0.375,0.1875,1807.69791666667,434.65625,929.541666666667,1163.94586895688,6.06272506904749,1006.57291666667,0,0,0.255357025182311,1022.01041666667,-0.251968489170506,1061.25,1,0,0.833333333333333,0.916666666666667,0,0.333333333333333,1,0,0.75,NA,NA,NA,NA,NA,NA,1,0,0.25,1,0,0.916666666666667,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.416666666666667,1737.41666666667,1889.66666666667,2210.25,1895,1670.54545454545,1677.91666666667,1889.3125,1903.5
"22",71023,0.0991893068173126,-1.01303701032243,1.01523475726432,-0.00054025157687084,0.266660340975132,778.072916666667,0.286943205878736,767.364583333333,-0.0234466436600836,625.125,0.0633139254778883,0.20015601878453,1.42708333333333,1.16666666666667,0.677083333333333,0.166666666666667,1334.44791666667,312.53125,551.8125,1303.48837740205,7.14469665245975,750.635416666667,0,0,0.261920908893689,743.34375,-0.29480407869182,760.96875,1,0,0.875,0.916666666666667,0,0.333333333333333,NA,NA,NA,0.833333333333333,0,0.416666666666667,1,0,0.833333333333333,NA,NA,NA,NA,NA,NA,1,0,0.25,1,0,0.916666666666667,NA,NA,NA,1367.75,1184.08333333333,1362,1413.42857142857,1469.54545454545,1293.5,1371.375,1412.75
"23",71024,0.234077901196885,-1.04265699817091,1.02727114997348,-0.000836878489065217,0.433309488464567,785.5625,0.494365374957793,759.010416666667,-0.0681076023179091,729.75,0.0914383234739981,0.308677649740209,2.13541666666667,1.75,0.8125,0.114583333333333,1480.80208333333,352.333333333333,659.197916666667,1535.7086667489,10.8524504016939,737.572916666667,0,0,0.417760677713552,715.53125,-0.455836932607219,748.489583333333,1,0.0833333333333333,0.708333333333333,0.916666666666667,0,0.541666666666667,NA,NA,NA,0.833333333333333,0,0.583333333333333,1,0.166666666666667,0.75,NA,NA,NA,NA,NA,NA,1,0,0.5,1,0,0.666666666666667,NA,NA,NA,1427.5,1287.45454545455,1498.14285714286,1535.94117647059,1479.45454545455,1439.5,1692.63636363636,1672.76923076923
"24",71025,0.134707150044324,-1.04844028619652,1.02411601844477,-0.000706349903408393,0.214683527491938,1004.97916666667,0.285801362395131,952.03125,-0.0807777029986778,801.645833333333,0.0473255326299157,0.136630282933604,2.1875,1.32291666666667,0.583333333333333,0.09375,1620.92708333333,353.635416666667,713.708333333333,1410.28036961005,8.33448456338711,929.40625,0,0,0.386507595575586,896.583333333333,-0.364985392634784,982.416666666667,1,0,0.791666666666667,0.916666666666667,0,0.541666666666667,1,0,0.75,NA,NA,NA,NA,NA,NA,1,0,0.583333333333333,1,0,0.833333333333333,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.5,1594,1328.08333333333,1958.6,1663.63157894737,1454.27272727273,1537.5,1917,1890.46153846154
"25",71026,0.143476872454922,-1.04186704379706,1.01989023890307,-0.000618891399431597,0.282898843978388,1175.88541666667,0.343271157346118,1118.47916666667,-0.0785882173800915,1082.35416666667,0.0653865593714898,0.150985889324154,2.72916666666667,1.625,0.927083333333333,0.125,2022.71875,442.25,960.072916666667,1489.45773056088,9.30226611347789,1139.51041666667,0,0,0.341211337565174,1119.14583333333,-0.37208241237,1090.84375,0.916666666666667,0.166666666666667,0.75,1,0,0.333333333333333,1,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,1,0,0.416666666666667,0.833333333333333,0,0.833333333333333,NA,NA,NA,NA,NA,NA,1,0,0.25,1668.72727272727,1453.6,2258.66666666667,1915.5,1994.5,1725.33333333333,2596.0625,2869.375
"26",71027,0.0382237473415913,-1.00228827662992,1.00298954841702,-0.000319064624672631,0.0717786592352029,809.364583333333,0.102548768111868,759.15625,-0.0325804789899777,558.791666666667,0.0125404988299894,0.0472418552278663,0.666666666666667,0.614583333333333,0.208333333333333,0.0625,1043.02083333333,478.21875,691.708333333333,1253.46367501776,12.4442362545365,784.260416666667,0,0,0.519231353209329,760.84375,-0.534703391003304,816.791666666667,0.916666666666667,0,0.708333333333333,0.833333333333333,0,0.5,NA,NA,NA,0.833333333333333,0,0.333333333333333,0.833333333333333,0,0.666666666666667,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.666666666666667,1,0,0.75,NA,NA,NA,930.090909090909,881.416666666667,1105.71428571429,1072.64705882353,1137.8,1001.25,1268.91666666667,1185.5
"27",71028,0.227562592759973,-1.0342741938629,1.01358050877594,-0.00124820012137791,0.327717683086906,1025.5625,0.398375625183109,990.354166666667,-0.0767092230707166,929.197916666667,0.0928683627017943,0.198608206528768,2.5,1.53125,1.03125,0.145833333333333,1843.67708333333,359.489583333333,782,1463.70518142976,7.98751911100691,983.520833333333,0,0,0.317835598464324,991,-0.323315540683853,1030.6875,1,0,0.5,0.916666666666667,0,0.333333333333333,NA,NA,NA,0.833333333333333,0,0.25,1,0,0.583333333333333,NA,NA,NA,NA,NA,NA,1,0,0.416666666666667,1,0,0.416666666666667,NA,NA,NA,1628.83333333333,1404.33333333333,1813.25,1661.83333333333,1697.54545454545,1773.66666666667,2368.875,2469.25
"28",71029,0.04463620658445,-1.02901944947252,1.02555602947433,-0.000677563884270823,0.0939473137749861,1049.15625,0.128427709045377,1026.25,-0.0439907387779931,858.197916666667,0.0166853930969614,0.0557443199307782,1.25,1.34375,0.208333333333333,0.125,1511.85416666667,670.0625,912.072916666667,1285.28616943629,9.63882077944972,1008.83333333333,0,0,0.348819199322803,979.270833333333,-0.389384838460367,1048.69791666667,1,0,0.916666666666667,0.916666666666667,0,0.5,1,0,0.916666666666667,NA,NA,NA,NA,NA,NA,1,0,0.5,1,0,0.916666666666667,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0.5,1365.41666666667,1444.91666666667,1573.5,1570.72727272727,1525.72727272727,1497.66666666667,1601.16666666667,1693.16666666667
"29",71030,0.118297179653922,-1.01333863771853,1.00610385254644,-0.000975645179561457,0.214646650401062,908.625,0.257923312117124,867.541666666667,-0.0512021775165199,780.71875,0.0608345834057813,0.161047106286904,1.63541666666667,0.645833333333333,0.822916666666667,0.0833333333333333,1594.13541666667,242.739583333333,612.09375,1225.83487238941,6.28814536610583,851.28125,0,0,0.254539718178467,799.78125,-0.268013144720105,846.34375,0.75,0,0.291666666666667,0.833333333333333,0,0.25,1,0,0.5,NA,NA,NA,NA,NA,NA,1,0,0.333333333333333,0.5,0,0.0833333333333333,NA,NA,NA,NA,NA,NA,0.666666666666667,0,0.166666666666667,1601.55555555556,1479.66666666667,1621.41176470588,1781.57142857143,1676.5,1546.41666666667,1522.55555555556,2168
